Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.487631995765624,0.00353474241919381,-0.511579562704036,0,0,0,42.923804659772,0.544136948863866,0.000807552087893781,-1.05687542897106E-05,1.79021346755731,0.000101000206475036,2.12940781756912,-0.404000000000006,1.80908831052031E-15,-0.518999999999387,1.5707963267949,0,1.5707963267949,package://rover_urdf/meshes/base_link.3dxml,0.792156862745098,0.819607843137255,0.933333333333333,1,-0.404000000000006,1.80908831052031E-15,-0.518999999999387,1.5707963267949,0,1.5707963267949,package://rover_urdf/meshes/base_link.3dxml,,RSI24011801_01-1/RSI24011801_01H0009-2;RSI24011801_01-1/E-YAD-84-D-B-5/E-YAD-84-D-B_bo1-1;RSI24011801_01-1/E-YAD-84-D-B-5/E-YAD-84-D-S_bo2-1;RSI24011801_01-1/RSI24011801_01H0011-4;RSI24011801_01-1/HHPBSNC5_6-1/HHPBSNC5_l-1;RSI24011801_01-1/RSI24011801_01H0010-4;RSI24011801_01-1/HHPBSNC5_6-1/HHPBSNC5-r-1;RSI24011801_01-1/HHPBSNC5_6-1/HHPBSNC5_p-1;RSI24011801_01-1/HHPBSNC5_5-1/HHPBSNC5_l-1;RSI24011801_01-1/RSI24011801_01H0011-3;RSI24011801_01-1/HHPBSNC5_5-1/HHPBSNC5-r-1;RSI24011801_01-1/HHPBSNC5_5-1/HHPBSNC5_p-1;RSI24011801_01-1/RSI24011801_01H0010-3;RSI24011801_01-1/RSI24011801_01H0001-1;RSI24011801_01-1/RSI24011801_01H0002-1/RSI24011801_01H0002-1;RSI24011801_01-1/RSI24011801_01H0008_1-1;RSI24011801_01-1/RSI24011801_01H0008-2;RSI24011801_01-1/RSI24011801_01H0002__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-2/RSI24011801_01H0002__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0__2-1;RSI24011801_01-1/RSI24011801_01H0005-1;RSI24011801_01-1/RSI24011801_01H0007-1;RSI24011801_01-1/E-YAD-84-D-B-3/E-YAD-84-D-B_bo1-1;RSI24011801_01-1/E-YAD-84-D-B-3/E-YAD-84-D-S_bo2-1;RSI24011801_01-1/HHPBSNC5-1/HHPBSNC5_l-1;RSI24011801_01-1/HHPBSNC5-1/HHPBSNC5-r-1;RSI24011801_01-1/RSI24011801_01H0006-1;RSI24011801_01-1/HHPBSNC5-1/HHPBSNC5_p-1;RSI24011801_01-1/HHPBSNC5_2-1/HHPBSNC5-r-1;RSI24011801_01-1/HHPBSNC5_2-1/HHPBSNC5_l-1;RSI24011801_01-1/HHPBSNC5_2-1/HHPBSNC5_p-1;RSI24011801_01-1/RSI24011801_Rubber Packing-1;RSI24011801_01-1/ESJA3564__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0__2-1/esja3564_01__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_01-1/ESJA3564__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0__2-1/esja3564_02__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_01-1/ESJA3564_2-1/esja3564_01-1;RSI24011801_01-1/ESJA3564_2-1/esja3564_02-1;RSI24011801_01-1/RSI24011801_01H0002-2/RSI24011801_01H0002-1;RSI24011801_01-1/RSI24011801_01H0009-1;RSI24011801_01-1/HHPBSNC5_4-1/HHPBSNC5_l-1;RSI24011801_01-1/RSI24011801_01H0011-2;RSI24011801_01-1/HHPBSNC5_4-1/HHPBSNC5-r-1;RSI24011801_01-1/HHPBSNC5_4-1/HHPBSNC5_p-1;RSI24011801_01-1/RSI24011801_01H0010-2;RSI24011801_01-1/E-YAD-84-D-B-4/E-YAD-84-D-B_bo1-1;RSI24011801_01-1/E-YAD-84-D-B-4/E-YAD-84-D-S_bo2-1;RSI24011801_01-1/HHPBSNC5_3-1/HHPBSNC5_l-1;RSI24011801_01-1/RSI24011801_01H0011-1;RSI24011801_01-1/RSI24011801_01H0010-1;RSI24011801_01-1/HHPBSNC5_3-1/HHPBSNC5_p-1;RSI24011801_01-1/HHPBSNC5_3-1/HHPBSNC5-r-1;RSI24011801_01-1/RSI24011801_01H0008_1-2;RSI24011801_01-1/RSI24011801_01H0008-1;RSI24011801_01-1/RSI24011801_01H0002__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_01H0002__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0__2-1;RSI24011801_01-1/RSI24011801_01H0004-1;RSI24011801_01-1/KA-76-1-2B-1;RSI24011801_01-1/E-YAD-84-D-B-2/E-YAD-84-D-B_bo1-1;RSI24011801_01-1/E-YAD-84-D-B-2/E-YAD-84-D-S_bo2-1;RSI24011801_01-1/E-YAD-84-D-B-1/E-YAD-84-D-B_bo1-1;RSI24011801_01-1/E-YAD-84-D-B-1/E-YAD-84-D-S_bo2-1;RSI24011801_01-1/ESJA3564__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/esja3564_01__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_01-1/ESJA3564__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/esja3564_02__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_01-1/ESJA3564-1/esja3564_01-1;RSI24011801_01-1/ESJA3564-1/esja3564_02-1;RSI24011801_01-1/RSI24011801_01H0012-1;RSI24011801_03-1/RSI24011801_03P09-1;RSI24011801_03-1/RSI24011801_03P10-1;RSI24011801_03-1/RSI24011801_03P13-2;RSI24011801_03-1/_X2_d30cd2b8_X0_2^RSI24011801_03-2;RSI24011801_03-1/RSI24011801_03P12-2;RSI24011801_03-1/RSI24011801_03P11-2;RSI24011801_03-1/RSI24011801_03P14-4;RSI24011801_03-1/RSI24011801_03P14-3;RSI24011801_03-1/_X2_d30cd2b8_X0_3^RSI24011801_03-1;RSI24011801_03-1/_X2_d30cd2b8_X0_4^RSI24011801_03-18;RSI24011801_03-1/_X2_d30cd2b8_X0_3^RSI24011801_03-2;RSI24011801_03-1/_X2_d30cd2b8_X0_1^RSI24011801_03-1;RSI24011801_03-1/_X2_d30cd2b8_X0_4^RSI24011801_03-13;RSI24011801_03-1/_X2_d30cd2b8_X0_4^RSI24011801_03-17;RSI24011801_03-1/RSI24011801_03P22-1;RSI24011801_03-1/_X2_d30cd2b8_X0_2^RSI24011801_03-1;RSI24011801_03-1/RSI24011801_03P12-1;RSI24011801_03-1/RSI24011801_03P13-1;RSI24011801_03-1/RSI24011801_03P11-1;RSI24011801_03-1/RSI24011801_03P14-1;RSI24011801_03-1/RSI24011801_03P14-2;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P13-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P12_01-2;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P11_01-2;RSI24011801_03-1/_X2_d30cd2b8_X0_2^RSI24011801_03__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-2;RSI24011801_03-1/RSI24011801_03P22__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P10__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P09__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;E-GYN20_2-1/E-GYN20_h-1;LBRFNF20-480-65-2/LBRBFF20_n-1;LBRFNF20-480-65-2/LBRFNF20-480-80_r-1;LHS20_2-1/LHS 20 Body1^LHS20-1;LBRFNF20-480-65-2/LBRBFF20_n-2;RSI24011801_P01-1;LHS20_2-1/LHS 20 Body2^LHS20-1;LBRFNF20-480-65-1/LBRFNF20-480-80_r-1;LBRFNF20-480-65-1/LBRBFF20_n-2;LHS20-1/LHS 20 Body1^LHS20-1;LBRFNF20-480-65-1/LBRBFF20_n-1;E-GYN20-1/E-GYN20_h-1;E-GYN20-1/E-GYN20_b-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P07__X2_b300ce6d_X0_ _X2_bcf5c0acb300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P08__X2_b300ce6d_X0_ _X2_bcf5c0acb300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;E-GYN20_2-1/E-GYN20_b-1;LHS20-1/LHS 20 Body2^LHS20-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P15__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P15-2;RSI24011801_03-1/_X2_d30cd2b8_X0_1^RSI24011801_03__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_03-1/_X2_d30cd2b8_X0_3^RSI24011801_03__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_03-1/_X2_d30cd2b8_X0_3^RSI24011801_03__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-2;RSI24011801_03-1/_X2_d30cd2b8_X0_4^RSI24011801_03__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-3;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P13__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_03-1/_X2_d30cd2b8_X0_2^RSI24011801_03__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P12_01-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P11_01-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P15-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P06__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P05__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_0301__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_03P15__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-2;RSI24011801_03-1/_X2_d30cd2b8_X0_4^RSI24011801_03__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-2;RSI24011801_02HA02-1/RSI24011801_02H0013-1/RSI24011801_02H0013_12-1;RSI24011801_02HA02-1/RSI24011801_02H0015-1;RSI24011801_02HA02-1/RSI24011801_02H0018-1;RSI24011801_02HA02-1/RSI24011801_02H0014-1;RSI24011801_02HA01-1/RSI24011801_02H0003-2/RSI24011801_02H0003-1;RSI24011801_02HA01-1/RSI24011801_02H0008-2;RSI24011801_02HA01-1/RSI24011801_02H0009-2;RSI24011801_02HA01-1/RSI24011801_02H0007-2;RSI24011801_02HA01-1/RSI24011801_02H0009-4;RSI24011801_02H0026-1/RSI24011801_02H0026_8-1;CA-1058--60-3/A-1;CA-1058--60-3/B-1;CA-1058--60-2/A-1;CA-1058--60-2/B-1;RSI24011801_02H0024-1;CA-1058--60-1/A-1;CA-1058--60-1/B-1;RSI24011801_02H0025-1/RSI24011801_02H0025_4-1;CHT-045-1_2-1/CHT-045-1_FM-1;CHT-045-1_2-1/CHT-045-1_M-1;CHT-045-1_3-1/CHT-045-1_FM-1;CHT-045-1_3-1/CHT-045-1_M-1;CHT-045-1_6-1/CHT-045-1_FM-1;CHT-045-1_6-1/CHT-045-1_M-1;CHT-045-1_5-1/CHT-045-1_FM-1;CHT-045-1_5-1/CHT-045-1_M-1;RSI24011801_02HA01-1/K22-91R&K22-91R-T_1B-4;CHT-045-1_4-1/CHT-045-1_FM-1;CHT-045-1_4-1/CHT-045-1_M-1;RSI24011801_02HA02-1/RSI24011801_02H0017-1;RSI24011801_02HA01-1/RSI24011801_02H0004__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_02H0004__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0__25-1;RSI24011801_02HA01-1/K22-91R&K22-91R-T_1B-3;RSI24011801_02HA01-1/RSI24011801_02H0009-1;RSI24011801_02HA01-1/RSI24011801_02H0007-1;RSI24011801_02HA01-1/RSI24011801_02H0003-1/RSI24011801_02H0003-1;CHT-045-1-1/CHT-045-1_FM-1;CHT-045-1-1/CHT-045-1_M-1;RSI24011801_02HA01-1/RSI24011801_02H0008-1;RSI24011801_02HA01-1/RSI24011801_02H0009-3;RSI24011801_02HA01-1/K22-91R&K22-91R-T_1B-2;RSI24011801_02HA01-1/RSI24011801_02H0004-1/RSI24011801_02H0004_3-1;RSI24011801_02HA01-1/K22-91R&K22-91R-T_1B-1;RSI24011801_02H0011-1;FAN_FILTER_420-200-1;RSI24011801_02H0012-1/RSI24011801_02H0012_2-1;FAN_FILTER_300-200-1;GNSS_Antenna_Top-2/GNSS_Antenna_Top_2-1;GNSS_Antenna_Top-2/GNSS_Antenna_Top_6-1;GNSS_Antenna_Top-2/GNSS_Antenna_Top_5-1;RSI24011801_02H0035__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_02H0001-1/RSI24011801_02H0001_18-1;RSI24011801_02H0034-1/RSI24011801_02H0034_9-1;RSI24011801_02H0036-1;RSI24011801_02-1/RSI24011801_0202-1/RSI24011801_0202P08-1;RSI24011801_02H0037-1;RSI24011801_02H0035-1;GNSS_Antenna_Top-1/GNSS_Antenna_Top_2-1;GNSS_Antenna_Top-1/GNSS_Antenna_Top_6-1;GNSS_Antenna_Top-1/GNSS_Antenna_Top_5-1;RSI24011801_02H0029-1;RSI24011801_02H0030-1;RSI24011801_02H0028-1/RSI24011801_02H0028_4-1;RSI24011801_02H0033-1;RSI24011801_02H0033-2;RSI24011801_01-1/RSI24011801_01H0012-2,global_coordinate,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
fl_steering_wheel_link,-0.034879227767614,0.0136417571798505,0.158581967788991,0,0,0,6.77406440671314,0.0694928730290296,-0.00114295532109892,0.000977288830527682,0.0653872437093461,0.0026852372869515,0.032234579095912,0.558399999999996,0.624999999999893,-0.209334499277489,-1.5707963267949,-5.34975428377143E-16,-3.14159265358979,package://rover_urdf/meshes/fl_steering_wheel_link.3dxml,0.792156862745098,0.819607843137255,0.933333333333333,1,0.558399999999996,0.624999999999893,-0.209334499277489,-1.5707963267949,-5.34975428377143E-16,-3.14159265358979,package://rover_urdf/meshes/fl_steering_wheel_link.3dxml,,RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P05_02_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P06_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P05_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P05_03_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P05_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-2;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/_X2_d30cd2b8_X0_1^RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P10_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P09_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P05_01_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P03_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P12_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P13_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P02_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/RSI24011801_04P08_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1,fl_steering_wheel_coordinate,fl_steering_wheel_axis,fl_steering_wheel_joint,revolute,0.220999999999884,0.5584,-0.728334499276878,3.14159265358979,0,-1.57079632679489,base_link,0,0,-1,0,0,0,0,,,,,,,,
fl_wheel_link,1.00044293960266E-08,9.31010807336818E-08,0.00249998172004884,0,0,0,20.6079895572605,0.350114808516357,-4.91951597451914E-06,-1.31729130040857E-07,0.350113999544763,5.88894465065306E-08,0.590164403384268,0.624999999999483,0.455134499277488,-0.585899999999996,3.14159265358979,-1.5707963267949,0,package://rover_urdf/meshes/fl_wheel_link.3dxml,0.792156862745098,0.819607843137255,0.933333333333333,1,0.624999999999483,0.455134499277488,-0.585899999999996,3.14159265358979,-1.5707963267949,0,package://rover_urdf/meshes/fl_wheel_link.3dxml,,RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/CT4015_400mm_TIRE_0417__X2_b300ce6d_X0_ _X2_bcf5c0acac00acf5_X0_-1/CT4015_400mm_TIRE_0417__X2_b300ce6d_X0_ _X2_bcf5c0acac00acf5_X0_-1;RSI24011801_04_0417__X2_b300ce6d_X0_ _X2_bcf5c0acae30bcf8_X0_-1/CT4015_400mm_TIRE_0417__X2_b300ce6d_X0_ _X2_bcf5c0acac00acf5_X0_-1/CT4015_400mm_TIRE_0417__X2_b300ce6d_X0_ _X2_bcf5c0acac00acf5_X0__2-1,fl_wheel_coordinate,fl_wheel_axis,fl_wheel_joint,revolute,-0.0274999999999993,0,0.2458,-1.5707963267949,0,1.5707963267949,fl_steering_wheel_link,0,0,-1,0,0,0,0,,,,,,,,
fr_steering_wheel_link,-0.0349356729664889,-0.0136495901012463,0.160376866891438,0,0,0,6.77016625133722,0.0694788466776742,0.0011429353111629,0.0009777284600217,0.0653734891022776,-0.00268512074676329,0.0322087976382135,0.558399999999996,-0.624999999999897,-0.207634499277487,-1.5707963267949,0,0,package://rover_urdf/meshes/fr_steering_wheel_link.3dxml,0.792156862745098,0.819607843137255,0.933333333333333,1,0.558399999999996,-0.624999999999897,-0.207634499277487,-1.5707963267949,0,0,package://rover_urdf/meshes/fr_steering_wheel_link.3dxml,,RSI24011801_04_0417-1/_X2_d30cd2b8_X0_1^RSI24011801_04_0417-1;RSI24011801_04_0417-1/RSI24011801_04P08_0417-1;RSI24011801_04_0417-1/RSI24011801_04P05_03_0417-1;RSI24011801_04_0417-1/RSI24011801_04P06_0417-1;RSI24011801_04_0417-1/RSI24011801_04P05_02_0417-1;RSI24011801_04_0417-1/RSI24011801_04P05_04_0417-1;RSI24011801_04_0417-1/RSI24011801_04P05_04_0417-2;RSI24011801_04_0417-1/RSI24011801_04P04_0417-1;RSI24011801_04_0417-1/RSI24011801_04P05_01_0417-1;RSI24011801_04_0417-1/RSI24011801_04P03_0417-1;RSI24011801_04_0417-1/RSI24011801_04P10_0417-1;RSI24011801_04_0417-1/RSI24011801_04P09_0417-1;RSI24011801_04_0417-1/RSI24011801_04P12_0417-1;RSI24011801_04_0417-1/RSI24011801_04P13_0417-1;RSI24011801_04_0417-1/RSI24011801_04P02_0417-1,fr_steering_wheel_coordinate,fr_steering_wheel_axis,fr_steering_wheel_joint,revolute,0.220999999999891,-0.558399999999992,-0.726634499276878,-3.14159265358979,0,1.5707963267949,base_link,0,0,-1,0,0,0,0,,,,,,,,
